generation,stra.1,stra.15,stra.71,stra.138,stra.195,stra.197,stra.229,stra.233,stra.237,stra.257
3784,0.816209,1.85E-08,1.33E-56,9.02E-208,3.36E-77,0.056682,2.21E-05,4.39E-13,0.00215365,5.18E-31
3785,0.816121,1.72E-08,1.24E-56,4.51E-208,3.18E-77,0.0567514,2.22E-05,4.42E-13,0.0021662,5.19E-31
3786,0.816033,1.60E-08,1.15E-56,2.26E-208,3.00E-77,0.0568211,2.23E-05,4.45E-13,0.0021789,5.19E-31
3787,0.815943,1.49E-08,1.06E-56,1.13E-208,2.84E-77,0.0568913,2.24E-05,4.48E-13,0.00219173,5.19E-31
3788,0.815853,1.38E-08,9.88E-57,5.65E-209,2.68E-77,0.0569619,2.25E-05,4.50E-13,0.0022047,5.20E-31
3789,0.815762,1.29E-08,9.18E-57,2.83E-209,2.53E-77,0.057033,2.26E-05,4.53E-13,0.0022178,5.20E-31
3790,0.815671,1.20E-08,8.52E-57,1.42E-209,2.39E-77,0.0571045,2.27E-05,4.56E-13,0.00223105,5.21E-31
3791,0.815579,1.11E-08,7.91E-57,7.09E-210,2.26E-77,0.0571764,2.28E-05,4.59E-13,0.00224445,5.21E-31
3792,0.815486,1.03E-08,7.34E-57,3.55E-210,2.14E-77,0.0572489,2.29E-05,4.61E-13,0.00225799,5.22E-31
3793,0.815393,9.60E-09,6.82E-57,1.77E-210,2.02E-77,0.0573217,2.31E-05,4.64E-13,0.00227168,5.22E-31
3794,0.815298,8.93E-09,6.33E-57,8.88E-211,1.91E-77,0.057395,2.32E-05,4.67E-13,0.00228552,5.22E-31
3795,0.815203,8.30E-09,5.88E-57,4.45E-211,1.80E-77,0.0574688,2.33E-05,4.70E-13,0.00229952,5.23E-31
3796,0.815108,7.72E-09,5.46E-57,2.23E-211,1.70E-77,0.0575431,2.34E-05,4.73E-13,0.00231367,5.23E-31
3797,0.814196,7.17E-09,5.07E-57,1.11E-211,1.61E-77,0.0575603,2.35E-05,4.75E-13,0.00232663,5.24E-31
3798,0.814099,6.67E-09,4.71E-57,5.58E-212,1.52E-77,0.0576355,2.36E-05,4.78E-13,0.00234208,5.24E-31
3799,0.814001,6.21E-09,4.37E-57,2.80E-212,1.44E-77,0.0577112,2.37E-05,4.82E-13,0.00235771,5.25E-31
3800,0.813903,5.77E-09,4.06E-57,1.40E-212,1.36E-77,0.0577874,2.38E-05,4.85E-13,0.00237351,5.25E-31
3801,0.813803,5.37E-09,3.78E-57,7.02E-213,1.29E-77,0.0578641,2.40E-05,4.88E-13,0.00238949,5.26E-31
3802,0.813703,5.00E-09,3.51E-57,3.52E-213,1.22E-77,0.0579414,2.41E-05,4.91E-13,0.00240566,5.26E-31
3803,0.813602,4.65E-09,3.26E-57,1.76E-213,1.15E-77,0.0580191,2.42E-05,4.94E-13,0.00242201,5.27E-31
3804,0.8135,4.33E-09,3.03E-57,8.83E-214,1.09E-77,0.0580974,2.43E-05,4.98E-13,0.00243855,5.28E-31
3805,0.813397,4.03E-09,2.82E-57,4.42E-214,1.03E-77,0.0581762,2.45E-05,5.01E-13,0.00245529,5.28E-31
3806,0.813037,3.74E-09,2.62E-57,2.21E-214,9.76E-78,0.0582225,2.46E-05,5.03E-13,0.00246761,5.28E-31
3807,0.813123,3.48E-09,2.43E-57,1.11E-214,9.24E-78,0.0583109,2.47E-05,5.06E-13,0.00248395,5.29E-31
3808,0.813083,3.24E-09,2.26E-57,5.55E-215,8.74E-78,0.0583941,2.48E-05,5.10E-13,0.00250096,5.29E-31
3809,0.813,3.02E-09,2.10E-57,2.78E-215,8.27E-78,0.058476,2.50E-05,5.13E-13,0.00251833,5.30E-31
3810,0.812901,2.81E-09,1.95E-57,1.40E-215,7.83E-78,0.0585578,2.51E-05,5.16E-13,0.00253597,5.30E-31
3811,0.812796,2.61E-09,1.82E-57,6.99E-216,7.41E-78,0.05864,2.52E-05,5.20E-13,0.00255383,5.31E-31
3812,0.812688,2.43E-09,1.69E-57,3.51E-216,7.01E-78,0.0587226,2.54E-05,5.23E-13,0.00257191,5.32E-31
3813,0.812579,2.26E-09,1.57E-57,1.76E-216,6.63E-78,0.0588057,2.55E-05,5.27E-13,0.00259021,5.32E-31
3814,0.812469,2.11E-09,1.46E-57,8.81E-217,6.28E-78,0.0588895,2.57E-05,5.30E-13,0.00260874,5.33E-31
3815,0.812358,1.96E-09,1.36E-57,4.42E-217,5.94E-78,0.0589738,2.58E-05,5.34E-13,0.00262748,5.33E-31
3816,0.812245,1.83E-09,1.26E-57,2.21E-217,5.62E-78,0.0590588,2.59E-05,5.37E-13,0.00264645,5.34E-31
3817,0.812132,1.70E-09,1.17E-57,1.11E-217,5.32E-78,0.0591443,2.61E-05,5.41E-13,0.00266566,5.34E-31
3818,0.812018,1.58E-09,1.09E-57,5.57E-218,5.04E-78,0.0592305,2.62E-05,5.45E-13,0.00268509,5.35E-31
3819,0.811903,1.47E-09,1.01E-57,2.79E-218,4.77E-78,0.0593172,2.64E-05,5.48E-13,0.00270477,5.36E-31
3820,0.810976,1.37E-09,9.43E-58,1.40E-218,4.51E-78,0.0593451,2.65E-05,5.51E-13,0.00272189,5.36E-31
3821,0.810716,1.28E-09,8.77E-58,7.01E-219,4.27E-78,0.0593993,2.66E-05,5.54E-13,0.00273827,5.37E-31
3822,0.810741,1.19E-09,8.16E-58,3.51E-219,4.04E-78,0.0594932,2.68E-05,5.58E-13,0.00275834,5.37E-31
3823,0.810653,1.11E-09,7.59E-58,1.76E-219,3.82E-78,0.0595834,2.69E-05,5.62E-13,0.00277881,5.38E-31
3824,0.81054,1.03E-09,7.06E-58,8.84E-220,3.62E-78,0.0596733,2.71E-05,5.66E-13,0.00279957,5.39E-31
3825,0.810421,9.60E-10,6.57E-58,4.43E-220,3.43E-78,0.0597636,2.73E-05,5.70E-13,0.0028206,5.39E-31
3826,0.8103,8.94E-10,6.11E-58,2.22E-220,3.24E-78,0.0598546,2.74E-05,5.73E-13,0.00284189,5.40E-31
3827,0.810177,8.33E-10,5.69E-58,1.11E-220,3.07E-78,0.0599463,2.76E-05,5.77E-13,0.00286345,5.40E-31
3828,0.810054,7.76E-10,5.29E-58,5.59E-221,2.91E-78,0.0600386,2.78E-05,5.81E-13,0.00288529,5.41E-31
3829,0.809929,7.23E-10,4.93E-58,2.80E-221,2.76E-78,0.0601317,2.79E-05,5.85E-13,0.0029074,5.42E-31
3830,0.809804,6.74E-10,4.58E-58,1.41E-221,2.61E-78,0.0602254,2.81E-05,5.89E-13,0.0029298,5.42E-31
3831,0.809677,6.28E-10,4.27E-58,7.06E-222,2.47E-78,0.0603198,2.83E-05,5.93E-13,0.00295249,5.43E-31
3832,0.808736,5.85E-10,3.97E-58,3.54E-222,2.34E-78,0.0613561,2.84E-05,5.97E-13,0.00297354,5.43E-31
3833,0.808604,5.45E-10,3.70E-58,1.78E-222,2.21E-78,0.0614534,2.86E-05,6.01E-13,0.00299787,5.44E-31
3834,0.808471,5.08E-10,3.44E-58,8.91E-223,2.10E-78,0.0615515,2.88E-05,6.05E-13,0.00302252,5.45E-31
3835,0.808337,4.74E-10,3.21E-58,4.47E-223,1.99E-78,0.0616503,2.90E-05,6.09E-13,0.00304751,5.45E-31
3836,0.808201,4.42E-10,2.99E-58,2.24E-223,1.88E-78,0.0617499,2.92E-05,6.13E-13,0.00307282,5.46E-31
3837,0.808064,4.12E-10,2.78E-58,1.13E-223,1.78E-78,0.0618503,2.94E-05,6.18E-13,0.00309848,5.47E-31
3838,0.807926,3.84E-10,2.59E-58,5.66E-224,1.69E-78,0.0619516,2.96E-05,6.22E-13,0.00312448,5.47E-31
3839,0.807786,3.58E-10,2.41E-58,2.84E-224,1.60E-78,0.0620536,2.98E-05,6.26E-13,0.00315084,5.48E-31
3840,0.807646,3.34E-10,2.25E-58,1.43E-224,1.52E-78,0.0621565,3.00E-05,6.31E-13,0.00317755,5.49E-31
3841,0.807504,3.11E-10,2.10E-58,7.16E-225,1.44E-78,0.0622601,3.02E-05,6.35E-13,0.00320464,5.49E-31
3842,0.80736,2.91E-10,1.95E-58,3.59E-225,1.36E-78,0.0623647,3.04E-05,6.39E-13,0.00323209,5.50E-31
3843,0.807215,2.71E-10,1.82E-58,1.80E-225,1.29E-78,0.0624701,3.06E-05,6.44E-13,0.00325993,5.50E-31
3844,0.807069,2.53E-10,1.70E-58,9.06E-226,1.22E-78,0.0625763,3.08E-05,6.49E-13,0.00328816,5.51E-31
3845,0.806922,2.36E-10,1.58E-58,4.55E-226,1.16E-78,0.0626835,3.10E-05,6.53E-13,0.00331677,5.52E-31
3846,0.806773,2.20E-10,1.47E-58,2.28E-226,1.10E-78,0.0627915,3.13E-05,6.58E-13,0.0033458,5.52E-31
3847,0.806622,2.05E-10,1.37E-58,1.15E-226,1.04E-78,0.0629004,3.15E-05,6.62E-13,0.00337523,5.53E-31
3848,0.806343,1.91E-10,1.28E-58,5.76E-227,9.88E-79,0.0629713,3.17E-05,6.66E-13,0.00340072,5.54E-31
3849,0.806326,1.79E-10,1.19E-58,2.89E-227,9.37E-79,0.0630867,3.19E-05,6.71E-13,0.00343072,5.55E-31
3850,0.806198,1.67E-10,1.11E-58,1.45E-227,8.88E-79,0.0631992,3.21E-05,6.76E-13,0.0034613,5.55E-31
3851,0.806048,1.56E-10,1.04E-58,7.30E-228,8.42E-79,0.0633119,3.24E-05,6.81E-13,0.00349234,5.56E-31
3852,0.805891,1.45E-10,9.68E-59,3.67E-228,7.99E-79,0.0634254,3.26E-05,6.86E-13,0.00352385,5.57E-31
3853,0.805732,1.36E-10,9.02E-59,1.84E-228,7.57E-79,0.0635399,3.29E-05,6.91E-13,0.00355581,5.57E-31
3854,0.805539,1.26E-10,8.41E-59,9.25E-229,7.18E-79,0.0636295,3.31E-05,6.95E-13,0.0035822,5.58E-31
3855,0.805442,1.18E-10,7.85E-59,4.65E-229,6.81E-79,0.063749,3.33E-05,7.00E-13,0.00361481,5.59E-31
3856,0.805284,1.10E-10,7.32E-59,2.34E-229,6.46E-79,0.0638665,3.36E-05,7.05E-13,0.00364808,5.59E-31
3857,0.805119,1.03E-10,6.83E-59,1.17E-229,6.12E-79,0.0639849,3.38E-05,7.10E-13,0.00368186,5.60E-31
3858,0.804952,9.61E-11,6.37E-59,5.90E-230,5.81E-79,0.0641042,3.41E-05,7.15E-13,0.00371615,5.61E-31
3859,0.804783,8.98E-11,5.95E-59,2.97E-230,5.51E-79,0.0642246,3.44E-05,7.20E-13,0.00375095,5.61E-31
3860,0.804612,8.38E-11,5.55E-59,1.49E-230,5.23E-79,0.0643461,3.46E-05,7.26E-13,0.00378628,5.62E-31
3861,0.80444,7.83E-11,5.18E-59,7.49E-231,4.96E-79,0.0644686,3.49E-05,7.31E-13,0.00382213,5.63E-31
3862,0.804266,7.32E-11,4.83E-59,3.77E-231,4.71E-79,0.0645923,3.52E-05,7.36E-13,0.00385854,5.64E-31
3863,0.80409,6.83E-11,4.51E-59,1.89E-231,4.47E-79,0.0647171,3.54E-05,7.42E-13,0.0038955,5.64E-31
3864,0.803903,6.38E-11,4.21E-59,9.51E-232,4.24E-79,0.0648082,3.57E-05,7.46E-13,0.00392974,5.65E-31
3865,0.803768,5.96E-11,3.93E-59,4.78E-232,4.02E-79,0.0649368,3.60E-05,7.52E-13,0.0039678,5.66E-31
3866,0.803589,5.57E-11,3.67E-59,2.40E-232,3.82E-79,0.065065,3.63E-05,7.57E-13,0.00400642,5.67E-31
3867,0.803406,5.21E-11,3.43E-59,1.21E-232,3.62E-79,0.0651943,3.66E-05,7.63E-13,0.00404563,5.67E-31
3868,0.80322,4.87E-11,3.20E-59,6.08E-233,3.44E-79,0.0653248,3.69E-05,7.69E-13,0.00408546,5.68E-31
3869,0.803033,4.55E-11,2.99E-59,3.06E-233,3.26E-79,0.0654565,3.72E-05,7.74E-13,0.00412591,5.69E-31
3870,0.802844,4.25E-11,2.79E-59,1.54E-233,3.10E-79,0.0655894,3.75E-05,7.80E-13,0.00416701,5.70E-31
3871,0.802653,3.97E-11,2.61E-59,7.74E-234,2.94E-79,0.0657236,3.78E-05,7.86E-13,0.00420876,5.70E-31
3872,0.802459,3.72E-11,2.44E-59,3.89E-234,2.79E-79,0.0658591,3.81E-05,7.92E-13,0.00425119,5.71E-31
3873,0.802264,3.47E-11,2.28E-59,1.96E-234,2.65E-79,0.0659959,3.85E-05,7.98E-13,0.0042943,5.72E-31
3874,0.802066,3.25E-11,2.13E-59,9.85E-235,2.52E-79,0.066134,3.88E-05,8.04E-13,0.0043381,5.73E-31
3875,0.801867,3.04E-11,1.99E-59,4.96E-235,2.39E-79,0.0662734,3.91E-05,8.10E-13,0.00438263,5.74E-31
3876,0.801664,2.84E-11,1.86E-59,2.49E-235,2.27E-79,0.0664142,3.95E-05,8.16E-13,0.00442788,5.74E-31
3877,0.80146,2.66E-11,1.74E-59,1.25E-235,2.16E-79,0.0665563,3.98E-05,8.22E-13,0.00447388,5.75E-31
3878,0.801254,2.49E-11,1.63E-59,6.31E-236,2.05E-79,0.0666999,4.02E-05,8.28E-13,0.00452064,5.76E-31
3879,0.801045,2.33E-11,1.52E-59,3.18E-236,1.95E-79,0.0668449,4.05E-05,8.34E-13,0.00456818,5.77E-31
3880,0.800833,2.18E-11,1.42E-59,1.60E-236,1.85E-79,0.0669913,4.09E-05,8.41E-13,0.00461653,5.78E-31
3881,0.800619,2.04E-11,1.33E-59,8.05E-237,1.76E-79,0.0671392,4.13E-05,8.47E-13,0.00466569,5.78E-31
3882,0.800403,1.91E-11,1.24E-59,4.05E-237,1.67E-79,0.0672885,4.16E-05,8.53E-13,0.00471568,5.79E-31
3883,0.80019,1.78E-11,1.16E-59,2.04E-237,1.59E-79,0.0674069,4.20E-05,8.59E-13,0.00475757,5.80E-31
3884,0.800008,1.67E-11,1.09E-59,1.03E-237,1.51E-79,0.0675608,4.24E-05,8.65E-13,0.00480892,5.81E-31
3885,0.799787,1.56E-11,1.02E-59,5.16E-238,1.43E-79,0.0677146,4.28E-05,8.72E-13,0.00486135,5.82E-31
3886,0.799561,1.46E-11,9.53E-60,2.60E-238,1.36E-79,0.06787,4.32E-05,8.78E-13,0.0049147,5.82E-31
3887,0.799332,1.37E-11,8.92E-60,1.31E-238,1.30E-79,0.0680269,4.36E-05,8.85E-13,0.00496898,5.83E-31
3888,0.7991,1.28E-11,8.35E-60,6.60E-239,1.23E-79,0.0681855,4.40E-05,8.92E-13,0.00502422,5.84E-31
3889,0.798866,1.20E-11,7.82E-60,3.32E-239,1.17E-79,0.0683458,4.44E-05,8.99E-13,0.00508044,5.85E-31
3890,0.798629,1.13E-11,7.32E-60,1.67E-239,1.11E-79,0.0685077,4.48E-05,9.06E-13,0.00513766,5.86E-31
3891,0.798389,1.05E-11,6.85E-60,8.43E-240,1.06E-79,0.0686714,4.53E-05,9.13E-13,0.0051959,5.87E-31
3892,0.798145,9.88E-12,6.42E-60,4.25E-240,1.01E-79,0.0688369,4.57E-05,9.20E-13,0.0052552,5.88E-31
3893,0.797899,9.26E-12,6.01E-60,2.14E-240,9.59E-80,0.0690041,4.62E-05,9.27E-13,0.00531557,5.89E-31
3894,0.79765,8.68E-12,5.63E-60,1.08E-240,9.12E-80,0.0691732,4.66E-05,9.35E-13,0.00537705,5.89E-31
3895,0.797398,8.13E-12,5.28E-60,5.43E-241,8.68E-80,0.0693441,4.71E-05,9.42E-13,0.00543966,5.90E-31
3896,0.797143,7.62E-12,4.95E-60,2.74E-241,8.26E-80,0.0695168,4.76E-05,9.50E-13,0.00550343,5.91E-31
3897,0.796884,7.15E-12,4.63E-60,1.38E-241,7.86E-80,0.0696915,4.81E-05,9.57E-13,0.00556839,5.92E-31
3898,0.796296,6.69E-12,4.34E-60,6.95E-242,7.48E-80,0.069804,4.85E-05,9.63E-13,0.00562604,5.93E-31
3899,0.796256,6.28E-12,4.07E-60,3.50E-242,7.12E-80,0.069985,4.90E-05,9.71E-13,0.00569189,5.94E-31
3900,0.796095,5.89E-12,3.82E-60,1.77E-242,6.78E-80,0.0701665,4.95E-05,9.78E-13,0.00575968,5.95E-31
3901,0.795875,5.52E-12,3.58E-60,8.91E-243,6.45E-80,0.0703494,5.00E-05,9.86E-13,0.00582909,5.95E-31
3902,0.795624,5.18E-12,3.36E-60,4.49E-243,6.15E-80,0.0705341,5.05E-05,9.94E-13,0.00590001,5.96E-31
3903,0.795357,4.86E-12,3.15E-60,2.26E-243,5.85E-80,0.0707207,5.11E-05,1.00E-12,0.00597238,5.97E-31
3904,0.795081,4.56E-12,2.95E-60,1.14E-243,5.57E-80,0.0709094,5.16E-05,1.01E-12,0.0060462,5.98E-31
3905,0.794797,4.28E-12,2.77E-60,5.76E-244,5.31E-80,0.0711003,5.22E-05,1.02E-12,0.00612148,5.99E-31
3906,0.794509,4.02E-12,2.60E-60,2.90E-244,5.06E-80,0.0712934,5.28E-05,1.03E-12,0.00619827,6.00E-31
3907,0.794215,3.77E-12,2.44E-60,1.46E-244,4.82E-80,0.0714888,5.34E-05,1.04E-12,0.00627659,6.01E-31
3908,0.793625,3.54E-12,2.29E-60,7.38E-245,4.58E-80,0.0716033,5.38E-05,1.04E-12,0.00634334,6.02E-31
3909,0.793552,3.32E-12,2.15E-60,3.72E-245,4.37E-80,0.0717976,5.44E-05,1.05E-12,0.0064214,6.03E-31
3910,0.793352,3.12E-12,2.02E-60,1.88E-245,4.16E-80,0.0719972,5.50E-05,1.06E-12,0.00650268,6.04E-31
3911,0.793044,2.93E-12,1.89E-60,9.49E-246,3.97E-80,0.0721275,5.56E-05,1.07E-12,0.00657314,6.05E-31
3912,0.792881,2.75E-12,1.78E-60,4.79E-246,3.78E-80,0.0723332,5.62E-05,1.08E-12,0.0066574,6.06E-31
3913,0.792596,2.58E-12,1.67E-60,2.42E-246,3.60E-80,0.0725418,5.68E-05,1.08E-12,0.00674451,6.07E-31
3914,0.792283,2.43E-12,1.57E-60,1.22E-246,3.44E-80,0.0727532,5.75E-05,1.09E-12,0.00683367,6.08E-31
3915,0.791959,2.28E-12,1.48E-60,6.15E-247,3.28E-80,0.0729672,5.82E-05,1.10E-12,0.00692476,6.09E-31
3916,0.791629,2.14E-12,1.39E-60,3.11E-247,3.13E-80,0.073184,5.89E-05,1.11E-12,0.00701781,6.10E-31
3917,0.791294,2.01E-12,1.31E-60,1.57E-247,2.98E-80,0.0734036,5.96E-05,1.12E-12,0.00711285,6.11E-31
3918,0.790953,1.89E-12,1.23E-60,7.92E-248,2.84E-80,0.0736261,6.03E-05,1.13E-12,0.00720995,6.13E-31
3919,0.790608,1.78E-12,1.15E-60,4.00E-248,2.71E-80,0.0738514,6.10E-05,1.14E-12,0.00730914,6.14E-31
3920,0.790257,1.68E-12,1.09E-60,2.02E-248,2.59E-80,0.0740796,6.18E-05,1.15E-12,0.00741051,6.15E-31
3921,0.7899,1.58E-12,1.02E-60,1.02E-248,2.47E-80,0.0743109,6.26E-05,1.16E-12,0.00751411,6.16E-31
3922,0.789539,1.48E-12,9.62E-61,5.15E-249,2.36E-80,0.0745453,6.33E-05,1.17E-12,0.00762001,6.17E-31
3923,0.789171,1.40E-12,9.06E-61,2.60E-249,2.25E-80,0.0747828,6.42E-05,1.18E-12,0.00772828,6.18E-31
3924,0.788407,1.31E-12,8.52E-61,1.31E-249,2.15E-80,0.0749638,6.49E-05,1.19E-12,0.00783164,6.20E-31
3925,0.788239,1.24E-12,8.03E-61,6.64E-250,2.05E-80,0.0752156,6.58E-05,1.20E-12,0.00794494,6.21E-31
3926,0.787965,1.16E-12,7.56E-61,3.35E-250,1.96E-80,0.075467,6.67E-05,1.21E-12,0.00806069,6.22E-31
3927,0.787633,1.10E-12,7.13E-61,1.70E-250,1.87E-80,0.0757198,6.75E-05,1.22E-12,0.00817902,6.23E-31
3928,0.787267,1.03E-12,6.72E-61,8.57E-251,1.79E-80,0.0759751,6.84E-05,1.23E-12,0.00830006,6.25E-31
3929,0.78688,9.73E-13,6.33E-61,4.33E-251,1.71E-80,0.0762334,6.94E-05,1.24E-12,0.00842393,6.26E-31
3930,0.786479,9.17E-13,5.97E-61,2.19E-251,1.64E-80,0.076495,7.03E-05,1.25E-12,0.00855071,6.27E-31
3931,0.786067,8.64E-13,5.63E-61,1.11E-251,1.56E-80,0.0767603,7.13E-05,1.26E-12,0.00868052,6.29E-31
3932,0.785646,8.15E-13,5.31E-61,5.59E-252,1.49E-80,0.0770294,7.23E-05,1.28E-12,0.00881346,6.30E-31
3933,0.785216,7.68E-13,5.01E-61,2.83E-252,1.43E-80,0.0773023,7.33E-05,1.29E-12,0.00894962,6.31E-31
3934,0.784779,7.25E-13,4.73E-61,1.43E-252,1.37E-80,0.0775793,7.43E-05,1.30E-12,0.00908913,6.33E-31
3935,0.784333,6.84E-13,4.47E-61,7.23E-253,1.31E-80,0.0778604,7.53E-05,1.31E-12,0.0092321,6.34E-31
3936,0.78388,6.45E-13,4.22E-61,3.66E-253,1.25E-80,0.0781458,7.64E-05,1.32E-12,0.00937863,6.36E-31
3937,0.783419,6.09E-13,3.99E-61,1.85E-253,1.20E-80,0.0784355,7.75E-05,1.34E-12,0.00952886,6.37E-31
3938,0.782949,5.75E-13,3.77E-61,9.36E-254,1.15E-80,0.0787297,7.87E-05,1.35E-12,0.00968292,6.38E-31
3939,0.782471,5.43E-13,3.56E-61,4.73E-254,1.10E-80,0.0790284,7.99E-05,1.36E-12,0.00984093,6.40E-31
3940,0.781984,5.13E-13,3.37E-61,2.39E-254,1.05E-80,0.0793319,8.10E-05,1.37E-12,0.010003,6.41E-31
3941,0.781489,4.84E-13,3.18E-61,1.21E-254,1.01E-80,0.0796401,8.23E-05,1.39E-12,0.0101694,6.43E-31
3942,0.780348,4.57E-13,3.01E-61,6.13E-255,9.64E-81,0.0798895,8.35E-05,1.40E-12,0.0103313,6.45E-31
3943,0.779952,4.32E-13,2.85E-61,3.10E-255,9.24E-81,0.0802208,8.48E-05,1.41E-12,0.0105076,6.46E-31
3944,0.779524,4.09E-13,2.70E-61,1.57E-255,8.86E-81,0.0805549,8.61E-05,1.42E-12,0.0106886,6.48E-31
3945,0.779069,3.87E-13,2.55E-61,7.95E-256,8.50E-81,0.0808924,8.75E-05,1.44E-12,0.0108742,6.50E-31
3946,0.778589,3.66E-13,2.42E-61,4.03E-256,8.15E-81,0.0812339,8.89E-05,1.45E-12,0.0110648,6.51E-31
3947,0.778086,3.46E-13,2.29E-61,2.04E-256,7.82E-81,0.0815797,9.03E-05,1.47E-12,0.0112607,6.53E-31
3948,0.777562,3.28E-13,2.17E-61,1.03E-256,7.50E-81,0.0819304,9.18E-05,1.48E-12,0.0114619,6.55E-31
3949,0.77702,3.11E-13,2.06E-61,5.23E-257,7.20E-81,0.0822862,9.34E-05,1.50E-12,0.0116687,6.57E-31
3950,0.776237,2.94E-13,1.96E-61,2.65E-257,6.91E-81,0.0826007,9.49E-05,1.51E-12,0.0118787,6.59E-31
3951,0.775828,2.79E-13,1.86E-61,1.34E-257,6.64E-81,0.0829785,9.65E-05,1.53E-12,0.0121002,6.61E-31
3952,0.775285,2.64E-13,1.76E-61,6.80E-258,6.37E-81,0.0833548,9.82E-05,1.54E-12,0.0123262,6.63E-31
3953,0.774689,2.50E-13,1.67E-61,3.45E-258,6.12E-81,0.0837351,9.99E-05,1.56E-12,0.0125581,6.65E-31
3954,0.774067,2.38E-13,1.59E-61,1.75E-258,5.89E-81,0.0841213,0.000101651,1.57E-12,0.0127968,6.67E-31
3955,0.773425,2.25E-13,1.51E-61,8.85E-259,5.66E-81,0.0845141,0.000103464,1.59E-12,0.0130427,6.69E-31
3956,0.772765,2.14E-13,1.44E-61,4.49E-259,5.44E-81,0.0849141,0.000105332,1.60E-12,0.013296,6.71E-31
3957,0.772089,2.03E-13,1.37E-61,2.27E-259,5.23E-81,0.0853214,0.000107258,1.62E-12,0.0135572,6.73E-31
3958,0.771397,1.93E-13,1.30E-61,1.15E-259,5.04E-81,0.0857365,0.000109244,1.64E-12,0.0138265,6.75E-31
3959,0.770687,1.83E-13,1.24E-61,5.84E-260,4.85E-81,0.0861595,0.000111292,1.65E-12,0.0141044,6.77E-31
3960,0.76996,1.74E-13,1.18E-61,2.96E-260,4.67E-81,0.0865908,0.000113407,1.67E-12,0.0143912,6.79E-31
3961,0.769216,1.66E-13,1.13E-61,1.50E-260,4.50E-81,0.0870306,0.00011559,1.69E-12,0.0146873,6.81E-31
3962,0.768453,1.58E-13,1.07E-61,7.62E-261,4.33E-81,0.0874793,0.000117845,1.71E-12,0.0149931,6.84E-31
3963,0.767671,1.50E-13,1.02E-61,3.87E-261,4.18E-81,0.0879372,0.000120176,1.73E-12,0.0153092,6.86E-31
3964,0.766869,1.43E-13,9.77E-62,1.96E-261,4.03E-81,0.0884046,0.000122585,1.74E-12,0.0156359,6.88E-31
3965,0.765283,1.36E-13,9.32E-62,9.93E-262,3.88E-81,0.0887926,0.000124953,1.76E-12,0.015958,6.91E-31
3966,0.764443,1.29E-13,8.91E-62,5.04E-262,3.74E-81,0.0892792,0.00012753,1.78E-12,0.0163074,6.93E-31
3967,0.763581,1.23E-13,8.52E-62,2.56E-262,3.61E-81,0.0897763,0.000130198,1.80E-12,0.0166691,6.95E-31
3968,0.762697,1.18E-13,8.15E-62,1.30E-262,3.49E-81,0.0902845,0.000132962,1.82E-12,0.0170437,6.98E-31
3969,0.761789,1.12E-13,7.80E-62,6.58E-263,3.37E-81,0.090804,0.000135825,1.84E-12,0.0174318,7.01E-31
3970,0.760857,1.07E-13,7.47E-62,3.34E-263,3.26E-81,0.0913353,0.000138794,1.86E-12,0.0178341,7.03E-31
3971,0.759899,1.03E-13,7.16E-62,1.70E-263,3.15E-81,0.0918789,0.000141875,1.88E-12,0.0182513,7.06E-31
3972,0.758914,9.80E-14,6.87E-62,8.60E-264,3.05E-81,0.0924352,0.000145072,1.90E-12,0.0186843,7.09E-31
3973,0.757103,9.37E-14,6.59E-62,4.36E-264,2.95E-81,0.0929318,0.000148287,1.92E-12,0.0201436,7.12E-31
3974,0.755336,8.96E-14,6.33E-62,2.21E-264,2.86E-81,0.093428,0.000151641,1.95E-12,0.0206234,7.14E-31
3975,0.754017,8.57E-14,6.09E-62,1.12E-264,2.77E-81,0.0939652,0.000155101,1.97E-12,0.0211106,7.17E-31
3976,0.752883,8.21E-14,5.85E-62,5.69E-265,2.68E-81,0.0944861,0.000158573,1.99E-12,0.0215995,7.20E-31
3977,0.752093,7.88E-14,5.64E-62,2.89E-265,2.60E-81,0.0951188,0.000162425,2.01E-12,0.0221446,7.23E-31
3978,0.751088,7.56E-14,5.44E-62,1.47E-265,2.53E-81,0.0957699,0.000166476,2.04E-12,0.0227193,7.26E-31
3979,0.749961,7.26E-14,5.25E-62,7.45E-266,2.46E-81,0.0964397,0.000170718,2.06E-12,0.0233216,7.29E-31
3980,0.748751,6.98E-14,5.07E-62,3.78E-266,2.39E-81,0.097129,0.000175154,2.09E-12,0.0239514,7.32E-31
3981,0.747476,6.71E-14,4.90E-62,1.92E-266,2.33E-81,0.0978382,0.000179791,2.12E-12,0.0246095,7.36E-31
3982,0.746146,6.46E-14,4.74E-62,9.75E-267,2.26E-81,0.0985683,0.000184641,2.14E-12,0.0252973,7.39E-31
3983,0.74476,6.23E-14,4.60E-62,4.95E-267,2.21E-81,0.0993201,0.000189716,2.17E-12,0.0260163,7.43E-31
3984,0.74332,6.01E-14,4.46E-62,2.52E-267,2.15E-81,0.100094,0.000195031,2.20E-12,0.0267687,7.47E-31
3985,0.741822,5.80E-14,4.33E-62,1.28E-267,2.10E-81,0.100893,0.000200601,2.23E-12,0.0275566,7.51E-31
